#    rad      RA           Dec          Plx       e        pmRA      e       pmDE      e      RUWE       Gmag       e        BPmag       e        RPmag       e       RVDR2    e   Tefftemp loggtemp
13.2867  313.1474028980533  +44.4340524372066      0.7271  0.3274      5.168  0.386      0.857  0.328     0.994  19.948599  0.005146  21.111160  0.199638  18.624643  0.029165  9999.99 99.99   9999.9     99.9
13.2867  312.7271650237712  +44.1470137728894      0.6729  0.2519      4.108  0.289      0.571  0.280     1.006  19.442513  0.004178  20.665014  0.096521  18.163769  0.021231  9999.99 99.99   9999.9     99.9
13.2868  312.7984759009207  +44.1293767092514      0.1273  0.1436     -4.247  0.162     -5.788  0.162     1.033  18.546590  0.003312  20.673970  0.127311  17.033258  0.013676  9999.99 99.99   9999.9     99.9
13.2874  312.9854339997700  +44.5494193915600  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.097530  0.021273  21.179808  0.272613  19.644627  0.105317  9999.99 99.99   9999.9     99.9
13.2888  313.0962392996919  +44.2002848728109      0.1467  0.6083     -4.564  0.756     -7.057  0.616     1.113  20.243742  0.005772  22.359741  0.491168  18.598412  0.062844  9999.99 99.99   9999.9     99.9
13.2894  313.1718039113007  +44.3648919891297      2.6463  0.5995     -1.384  0.672     -3.177  0.738     1.099  20.308514  0.006905  21.550749  0.204949  18.742617  0.029476  9999.99 99.99   9999.9     99.9
13.2922  312.8653689522520  +44.1243706652283      0.5194  0.1240     -4.821  0.135     -3.083  0.141     1.009  18.478825  0.003211  20.002686  0.061369  17.254559  0.013535  9999.99 99.99   9999.9     99.9
13.2933  312.7588676714056  +44.5545591766336      0.7729  0.5537     -5.605  0.583     -1.955  0.639     0.973  20.439410  0.007181  21.412031  0.150134  19.219376  0.056729  9999.99 99.99   9999.9     99.9
13.2935  313.1107067079223  +44.4794404695867      0.2939  0.1478     -3.552  0.158     -7.049  0.165     0.997  18.742432  0.003712  20.588797  0.087202  17.458454  0.011417  9999.99 99.99   9999.9     99.9
13.2942  312.6958758093294  +44.5324971956456      0.3812  0.0521      0.220  0.052      2.539  0.056     1.013  15.897741  0.003019  19.063528  0.028604  14.375113  0.005427  9999.99 99.99   9999.9     99.9
13.3023  312.9512992620219  +44.1333946648729      0.1924  0.7503     -3.049  0.977     -7.741  0.771     1.048  20.615444  0.009298  21.786860  0.217178  19.256771  0.037909  9999.99 99.99   9999.9     99.9
13.3040  313.1664439570426  +44.3925317655008     -0.1082  1.0125     -3.839  1.053     -9.399  1.650     0.953  20.810257  0.010432  21.916128  0.250512  19.543125  0.067984  9999.99 99.99   9999.9     99.9
13.3070  312.8878320751739  +44.1247891675937      1.6446  0.9826      4.907  0.998      5.162  1.026     1.155  20.597650  0.008621  21.124395  0.186965  19.361200  0.067404  9999.99 99.99   9999.9     99.9
13.3079  313.1045551728038  +44.4854485325598      0.0186  0.4935     -1.117  0.618     -7.128  0.573     1.041  20.433945  0.006545  21.450935  0.134089  19.148787  0.043548  9999.99 99.99   9999.9     99.9
13.3083  312.5760062858706  +44.2624023416379      1.6795  0.0763      5.064  0.079     -6.008  0.088     1.036  17.641903  0.002936  19.086080  0.045042  16.481650  0.007404  9999.99 99.99   9999.9     99.9
13.3103  312.7309060619700  +44.5466299324800  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  19.932743  0.040315  20.651703  0.200626  18.252172  0.027991  9999.99 99.99   9999.9     99.9
13.3106  313.0878383869900  +44.4990774750600  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.074938  0.024920  22.147284  0.482162  19.324547  0.092684  9999.99 99.99   9999.9     99.9
13.3110  312.7330445710967  +44.5473662893768     -0.0779  0.1457     -2.399  0.145     -3.901  0.173     0.983  18.551405  0.004173  20.918133  0.106506  17.059265  0.007543  9999.99 99.99   9999.9     99.9
13.3122  312.7682274195597  +44.5571842455578      0.2135  0.5223     -3.561  0.573     -7.920  0.611     0.987  20.414883  0.006985  21.539040  0.181702  19.135498  0.041481  9999.99 99.99   9999.9     99.9
13.3129  312.8248047795111  +44.1257307983124     -1.4031  1.6495     -4.371  1.562     -2.861  1.863     1.101  20.861140  0.012630  21.351784  0.265224  19.523352  0.094112  9999.99 99.99   9999.9     99.9
13.3142  312.7308762433954  +44.5467023382915     -0.0629  1.6801      2.122  1.840     -1.526  1.853     3.352  20.129396  0.015729  20.538364  0.120034  18.155022  0.028215  9999.99 99.99   9999.9     99.9
13.3142  312.6916907218867  +44.5309634616031     -0.4531  0.4470     -3.782  0.419     -3.428  0.431     1.191  19.802353  0.004948  21.267277  0.187525  18.168125  0.023519  9999.99 99.99   9999.9     99.9
13.3153  313.1722614655047  +44.3264120237228      0.6059  0.2919     -4.059  0.351     -5.552  0.318     0.948  19.639326  0.004588  21.114653  0.107902  18.395210  0.028553  9999.99 99.99   9999.9     99.9
13.3183  313.1053560729870  +44.2073221326919      0.2177  0.2396     -2.927  0.261     -5.430  0.248     1.107  19.192852  0.003849  21.200787  0.110953  17.890347  0.020109  9999.99 99.99   9999.9     99.9
13.3192  312.7446170325481  +44.1409282176759      1.5132  0.0613    -10.203  0.069    -26.742  0.070     1.018  17.240707  0.002868  18.218452  0.011365  16.276995  0.005740  9999.99 99.99   9999.9     99.9
13.3205  312.9034643711994  +44.1257776937199      0.5090  0.2133     -2.704  0.227     -3.067  0.235     1.033  19.069057  0.004052  20.682420  0.090573  17.774403  0.012359  9999.99 99.99   9999.9     99.9
13.3212  312.7534223785677  +44.5536417601429     -0.3222  0.4149     -2.992  0.385     -4.312  0.430     1.215  19.702005  0.005407  21.316190  0.145747  18.335436  0.019021  9999.99 99.99   9999.9     99.9
13.3218  313.0079420059885  +44.5424167899421      3.5340  1.6801     -3.755  1.528     -3.457  2.459     0.908  20.957497  0.017347  22.124668  0.207636  19.684820  0.126736  9999.99 99.99   9999.9     99.9
13.3228  313.1267462591894  +44.2288346034097      0.5583  0.4292     -1.300  0.467     -3.771  0.518     1.013  20.240536  0.006272  21.519852  0.176441  18.937906  0.039922  9999.99 99.99   9999.9     99.9
13.3249  312.7038837794347  +44.5366606303974      0.7715  0.0421     -1.566  0.042     -4.954  0.043     0.958  16.366262  0.002812  17.766254  0.009580  15.188363  0.004857  9999.99 99.99   9999.9     99.9
13.3255  313.0585629639900  +44.1734623814355      1.8381  0.0924     -0.791  0.104     -7.820  0.133     1.016  17.625504  0.003223  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
13.3270  313.0588658515682  +44.1736058261943      1.9536  0.0694     -1.023  0.077     -7.975  0.079     1.101  17.306133  0.003109  17.849384  0.019302  15.728061  0.012049  9999.99 99.99   9999.9     99.9
13.3278  312.5528152169432  +44.3545201540383      1.9035  0.2558     -9.091  0.269    -24.296  0.303     1.002  19.443510  0.004163  20.756308  0.103642  18.208076  0.018362  9999.99 99.99   9999.9     99.9
13.3297  312.7767974410322  +44.1325487104773      0.4767  0.1716     -3.079  0.194     -5.960  0.201     0.996  18.957014  0.003487  20.439620  0.068708  17.771967  0.017842  9999.99 99.99   9999.9     99.9
13.3323  312.5554886553242  +44.3155864568254      3.1869  0.1372     -8.594  0.148     -4.540  0.173     0.987  18.525137  0.003368  20.152359  0.065426  17.294603  0.009680  9999.99 99.99   9999.9     99.9
13.3351  312.7403088624400  +44.5501034906400  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.998695  0.018023  21.296920  0.269521  19.868440  0.163052  9999.99 99.99   9999.9     99.9
13.3357  312.7304991529656  +44.5469827509034     -1.5973  1.1397     -2.518  1.079     -6.004  1.152     1.046  20.661654  0.009737  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
13.3374  312.7238465444224  +44.1472932177932      0.2046  0.3947     -3.709  0.441     -5.147  0.450     1.137  19.916883  0.004862  21.616680  0.137100  18.277030  0.027404  9999.99 99.99   9999.9     99.9
13.3375  313.0768007988604  +44.5075937657011     -0.4519  0.5424     -2.576  0.658     -5.180  0.666     1.028  20.422235  0.006366  21.081614  0.225712  18.864864  0.055554  9999.99 99.99   9999.9     99.9
13.3393  312.8500186118503  +44.1238393470746      1.4127  0.6689     -9.249  0.750    -15.887  0.705     1.061  20.516476  0.007841  21.172863  0.228251  19.213392  0.043286  9999.99 99.99   9999.9     99.9
13.3394  312.7622715095695  +44.1356545354806      0.4247  0.1385     -1.682  0.154     -1.609  0.167     1.022  18.566750  0.003204  19.976416  0.056880  17.369041  0.013979  9999.99 99.99   9999.9     99.9
13.3424  313.1571322710374  +44.4188386204417     -0.0272  0.1233     -4.010  0.140     -5.437  0.134     0.996  18.298590  0.003235  21.191736  0.155969  16.761370  0.007085  9999.99 99.99   9999.9     99.9
13.3430  313.1665467160557  +44.3951666165349      3.0095  1.4460     -1.942  1.334     -2.825  2.330     1.065  20.887430  0.013489  22.054558  0.477065  19.495323  0.086360  9999.99 99.99   9999.9     99.9
13.3454  313.1696825959465  +44.3085242772848      0.2510  0.4250     -2.049  0.462     -3.914  0.473     1.111  20.040508  0.005413  21.292599  0.130353  18.739930  0.038050  9999.99 99.99   9999.9     99.9
13.3474  312.7732069360680  +44.5588748801370      0.6174  0.0549      4.180  0.052      1.404  0.058     1.067  16.772615  0.002869  18.350967  0.016074  15.570066  0.004387  9999.99 99.99   9999.9     99.9
13.3508  313.0046720665039  +44.5441596134764      1.0676  0.0450     -1.220  0.046     -2.355  0.048     1.128  16.120060  0.003181  17.139242  0.011180  14.711076  0.009022  9999.99 99.99   9999.9     99.9
13.3516  312.8131790516000  +44.1262634449600  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.995064  0.019479  21.795929  0.353757  19.594547  0.180126  9999.99 99.99   9999.9     99.9
13.3532  312.6377604630615  +44.1926902316977     -0.3296  0.3085     -2.663  0.343     -3.197  0.361     0.992  19.847525  0.004480  21.218348  0.109812  18.593730  0.022740  9999.99 99.99   9999.9     99.9
13.3540  312.7409240356711  +44.1412830629729      1.2987  0.5960     -1.651  0.678     -1.416  0.626     1.175  20.280733  0.007080  21.418156  0.142450  18.970423  0.041168  9999.99 99.99   9999.9     99.9
13.3545  312.7085166622361  +44.5391718029145      1.4508  1.1196     -2.523  0.997     -7.019  1.157     1.053  20.732225  0.011867  21.786600  0.272233  19.538650  0.079886  9999.99 99.99   9999.9     99.9
13.3625  312.8907404119082  +44.1240765371270      0.2620  0.0500     -3.318  0.052     -4.520  0.057     1.031  15.483731  0.002914  19.107730  0.030775  13.930979  0.003954  9999.99 99.99   9999.9     99.9
13.3631  313.0048914905928  +44.5443146936677      1.1489  0.1144     -0.661  0.135     -3.694  0.153     1.044  17.392925  0.005663  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
13.3665  312.7543923748637  +44.5547109456965      1.2156  0.9395     -5.229  0.994     -6.091  1.062     1.126  20.716337  0.009658  21.938087  0.257199  19.345226  0.068018  9999.99 99.99   9999.9     99.9
13.3666  312.8261102671195  +44.1247283311684      0.2566  0.1049     -3.067  0.117     -6.066  0.121     1.042  18.146059  0.003154  19.558243  0.042564  16.970833  0.008246  9999.99 99.99   9999.9     99.9
13.3667  312.7263795095000  +44.1458178061500  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.142967  0.026375  20.623716  0.448054  20.013933  0.147283  9999.99 99.99   9999.9     99.9
13.3689  313.1017026845100  +44.4894808316500  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.092709  0.015626  21.769056  0.161401  19.859470  0.116459  9999.99 99.99   9999.9     99.9
13.3706  313.1457383733538  +44.4402490812352      0.3449  0.7629     -3.935  0.832     -8.329  0.902     1.084  20.666670  0.009286  21.584220  0.170278  19.310770  0.061438  9999.99 99.99   9999.9     99.9
13.3714  313.1742309885217  +44.3600246792299     -0.6382  0.6673     -3.669  0.689     -6.566  0.994     1.060  20.553501  0.007456  21.386433  0.183904  19.198925  0.034650  9999.99 99.99   9999.9     99.9
13.3714  312.9901149175413  +44.5495055149906      0.3401  0.2663     -1.780  0.269     -3.544  0.277     0.974  19.645967  0.004254  20.895687  0.144067  18.378422  0.018007  9999.99 99.99   9999.9     99.9
13.3758  313.1733795503999  +44.3242654509530      1.8726  0.5811     -1.513  0.660     -3.360  0.708     1.113  20.351221  0.007472  21.297250  0.152198  18.856115  0.047986  9999.99 99.99   9999.9     99.9
13.3771  312.7642598008660  +44.1345166314699      0.4899  0.0252     -2.731  0.027     -3.364  0.030     1.361  14.580370  0.002785  16.453524  0.004976  13.271398  0.003887  9999.99 99.99   9999.9     99.9
13.3782  313.1708484731300  +44.3823710834600  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.971111  0.014425  22.688868  0.340246  19.574429  0.121144  9999.99 99.99   9999.9     99.9
13.3810  312.7586169487204  +44.1358511194765      0.4801  0.5627     -3.783  0.677     -4.322  0.620     1.071  20.290865  0.006757  21.646408  0.182822  19.125929  0.043184  9999.99 99.99   9999.9     99.9
13.3814  312.7743076313700  +44.1321449148400  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.142206  0.027748  22.055243  1.057227  19.593544  0.164808  9999.99 99.99   9999.9     99.9
13.3817  313.1495364715396  +44.2579041097051      1.0601  0.4245     -4.722  0.504     -8.012  0.605     0.997  20.104853  0.006140  21.353664  0.194211  18.870327  0.053882  9999.99 99.99   9999.9     99.9
13.3822  312.5873231165723  +44.2421954187356      1.1234  0.5774     -4.428  0.621     -3.593  0.786     1.120  20.311630  0.006566  21.196959  0.161256  18.719301  0.036375  9999.99 99.99   9999.9     99.9
13.3875  312.6340105130683  +44.1947320545360      0.1012  0.2631     -3.251  0.295     -5.116  0.313     1.120  19.472866  0.004085  20.989243  0.096557  18.207762  0.016848  9999.99 99.99   9999.9     99.9
13.3883  312.7504458341583  +44.5540303020308      0.3995  0.3047     -4.650  0.285     -5.815  0.312     1.101  19.546734  0.004554  21.058935  0.151332  18.278341  0.021153  9999.99 99.99   9999.9     99.9
13.3883  313.0731784004052  +44.5111190684377      4.7930  1.7462     -0.473  1.402     -1.300  2.612     1.054  20.948267  0.021741  21.915033  0.317357  19.647703  0.121193  9999.99 99.99   9999.9     99.9
13.3885  312.6405573280728  +44.1898018906328      0.4885  0.2072     -6.044  0.231     -7.022  0.243     0.928  19.303638  0.003806  20.956553  0.082959  18.011204  0.015527  9999.99 99.99   9999.9     99.9
13.3898  312.5593043255183  +44.2955045373889     -0.1151  1.6223     -0.477  1.368     -3.359  1.767     1.155  20.849342  0.012144  21.071554  0.323130  19.428362  0.075253  9999.99 99.99   9999.9     99.9
13.3905  312.7639468779900  +44.1343360272400  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  18.800377  0.013865  99.999999 99.999999  99.999999 99.999999  9999.99 99.99   9999.9     99.9
13.3929  312.8123192461885  +44.1257251092217      2.1162  0.5518    -11.371  0.620    -11.100  0.596     1.111  20.314165  0.006112  21.394238  0.157665  19.202480  0.048908  9999.99 99.99   9999.9     99.9
13.3947  312.8966391062600  +44.1239351750200  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  21.020834  0.028595  22.504068  0.104045  19.993017  0.277855  9999.99 99.99   9999.9     99.9
13.3948  312.7038106280339  +44.1540649568025      0.4027  0.1176     -2.223  0.131     -6.546  0.146     0.977  18.150764  0.003176  20.976528  0.130799  16.631155  0.005625  9999.99 99.99   9999.9     99.9
13.3972  313.0138606660158  +44.5415657918952      1.1580  0.2789     -4.632  0.272     -1.784  0.322     1.055  19.608800  0.004223  20.933950  0.095903  18.306559  0.020363  9999.99 99.99   9999.9     99.9
13.3974  312.7877598385902  +44.1292458008084      0.3156  0.2489     -1.792  0.266     -2.342  0.271     1.032  19.370610  0.003925  20.769121  0.108949  18.239940  0.020391  9999.99 99.99   9999.9     99.9
13.4002  313.1091366101717  +44.2085582441662      0.6500  0.1027     -1.677  0.113     -6.738  0.116     1.037  17.956070  0.003169  19.941841  0.064099  16.603699  0.007047  9999.99 99.99   9999.9     99.9
13.4008  312.8769293186616  +44.1227725796540      0.2708  0.1648     -1.587  0.179     -2.971  0.189     1.019  18.829319  0.003438  20.368185  0.075926  17.626730  0.013256  9999.99 99.99   9999.9     99.9
13.4024  312.7715933418800  +44.5594842418700  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.859943  0.021358  20.923628  0.121524  19.601694  0.115924  9999.99 99.99   9999.9     99.9
13.4024  312.7411600938500  +44.5515826702600  99999.9999 99.9999  99999.999 99.999  99999.999 99.999  9999.999  20.885723  0.015643  21.374050  0.387937  19.710222  0.120307  9999.99 99.99   9999.9     99.9
